id,Class
40920,E
40922,N
40923,C
40924,A
40925,O
40927,C
40928,N
40929,A
40930,C
40931,C
40932,A
40933,A
40934,C
40938,C
40939,N
40940,O
40942,N
40943,C
40944,A
40945,A
40946,E
40950,O
40951,A
40953,C
40954,C
40957,N
40958,E
40960,E
40961,C
40962,E
40967,E
40973,A
40975,N
40977,E
40978,N
40979,C
40981,E
40985,C
40988,O
40989,E
40991,C
40992,O
40995,C
40996,E
40997,O
40998,E
40999,E
41001,A
41002,C
41004,C
41005,N
41007,N
41011,A
41013,E
41014,A
41015,E
41018,N
41019,C
41021,E
41023,E
41024,N
41028,E
41029,C
41030,C
41032,C
41033,N
41034,E
41035,C
41036,O
41037,E
41041,E
41042,C
41043,E
41044,N
41045,N
41047,C
41048,O
41050,C
41051,C
41052,E
41056,N
41058,E
41059,E
41060,O
41064,E
41066,E
41069,C
41071,C
41072,C
41073,E
41077,O
41079,A
41080,E
41081,C
41084,N
41085,E
41087,E
41088,N
41089,C
41090,N
41091,E
41092,E
41093,E
41094,C
41095,N
41096,N
41098,C
41099,A
41101,E
41105,E
41107,O
41108,E
41109,C
41110,C
41111,E
41113,O
41114,C
41117,N
41119,N
41120,N
41123,N
41124,C
41130,E
41131,A
41135,E
41138,N
41142,E
41143,N
41145,E
41146,N
41147,N
41149,N
41151,A
41152,N
41153,A
41154,E
41155,N
41156,N
41157,C
41159,N
41160,C
41162,E
41163,E
41164,C
41165,O
41166,N
41167,A
41169,O
41173,C
41174,O
41175,N
41179,C
41181,N
41182,N
41184,O
41187,C
41193,O
41195,C
41198,A
41199,N
41200,C
41201,N
41203,C
41204,A
41205,C
41208,A
41209,N
41210,E
41211,N
41212,C
41213,O
41214,O
41216,E
41217,A
41219,O
41220,N
41221,C
41222,E
41223,E
41224,C
41225,A
41227,N
41228,A
41231,N
41232,E
41233,E
41235,N
41236,A
41238,A
41239,E
41240,N
41242,A
41243,N
41244,E
41245,C
41247,C
41248,C
41250,N
41252,O
41253,O
41254,E
41255,N
41256,C
41258,N
41259,O
41265,O
41266,E
41267,E
41268,C
41269,E
41273,N
41274,N
41275,E
41276,C
41279,C
41284,E
41285,A
41287,E
41288,A
41291,E
41292,E
41293,O
41294,N
41299,C
41300,C
41301,A
41302,N
41303,C
41304,N
41307,E
41308,N
41309,C
41311,N
41312,E
41313,N
41314,N
41316,C
41317,N
41318,N
41319,N
41321,C
41323,A
41324,C
41325,O
41329,E
41330,C
41331,E
41334,E
41336,A
41337,N
41340,E
41341,C
41342,E
41344,E
41346,C
41347,N
41348,N
41349,N
41355,C
41357,O
41358,N
41359,C
41361,A
41362,C
41363,E
41366,E
41367,N
41368,C
41369,C
41370,C
41371,C
41372,N
41376,E
41378,E
41381,C
41382,O
41383,N
41384,E
41392,N
41393,E
41394,E
41395,C
41396,N
41397,O
41400,A
41402,C
41404,A
41405,E
41406,C
41407,N
41408,E
41411,O
41413,E
41414,O
41415,N
41417,N
41419,C
41420,C
41422,C
41425,C
41426,N
41429,E
41430,C
41434,N
41436,A
41437,C
41438,C
41440,C
41442,A
41443,N
41446,C
41447,N
41448,E
41451,C
41452,C
41455,O
41456,E
41457,E
41458,E
41460,A
41461,N
41462,C
41466,E
41468,N
41469,C
41470,E
41471,N
41473,C
41475,A
41476,C
41477,N
41478,E
41480,C
41482,N
41484,N
41485,E
41486,C
41487,C
41492,N
41497,C
41502,C
41504,N
41506,C
41508,C
41509,E
41510,C
41512,N
41513,O
41514,A
41516,C
41517,C
41518,E
41519,C
41520,E
41521,A
41522,N
41524,N
41526,C
41527,N
41528,C
41529,A
41531,E
41534,C
41535,E
41537,C
41538,C
41539,C
41540,C
41543,C
41545,N
41546,N
41547,E
41549,E
41551,N
41553,N
41554,A
41555,A
41556,C
41557,C
41558,E
41560,C
41561,E
41562,C
41563,N
41564,E
41566,E
41567,A
41570,N
41571,N
41574,A
41575,A
41577,C
41578,N
41579,O
41580,C
41581,O
41582,N
41583,C
41584,E
41585,N
41586,A
41588,C
41589,O
41590,A
41592,N
41593,E
41594,C
41596,C
41597,E
41601,C
41602,C
41603,C
41604,N
41605,N
41607,C
41608,E
41610,O
41611,N
41612,E
41613,A
41614,N
41615,E
41616,C
41617,N
41618,N
41619,N
41620,E
41622,A
41624,C
41625,E
41626,E
41628,N
41629,N
41630,C
41633,N
41634,N
41635,E
41636,A
41639,C
41640,C
41641,N
41642,C
41643,N
41645,A
41647,O
41648,E
41651,A
41652,N
41654,C
41656,E
41657,A
41658,A
41659,N
41661,C
41662,N
41664,E
41665,A
41666,A
41667,O
41668,N
41672,N
41675,N
41677,A
41678,O
41679,E
41683,C
41686,N
41689,E
41690,C
41691,N
41692,C
41693,N
41696,C
41697,N
41700,C
41701,N
41705,N
41708,E
41715,C
41716,C
41717,O
41718,N
41719,E
41723,N
41725,N
41728,N
41730,N
41731,A
41733,E
41738,C
41741,A
41742,C
41744,E
41746,N
41747,C
41748,N
41750,N
41752,E
41753,N
41755,E
41756,C
41757,E
41758,N
41760,E
41761,C
41762,C
41767,N
41771,C
41775,O
41779,A
41780,N
41783,C
41786,C
41787,O
41788,C
41789,E
41792,C
41793,A
41795,N
41796,O
41800,C
41801,N
41802,N
41806,N
41808,N
41809,O
41810,C
41811,N
41812,E
41816,C
41817,C
41822,N
41824,E
41825,E
41826,C
41830,E
41831,A
41832,O
41833,C
41834,E
41835,N
41836,O
41837,N
41838,C
41839,C
41840,O
41841,C
41842,N
41843,O
41848,A
41849,C
41850,E
41852,N
41854,E
41855,E
41861,N
41862,N
41863,C
41865,C
41866,N
41867,A
41868,E
41876,N
41878,A
41879,N
41881,E
41882,E
41883,A
41885,A
41886,N
41887,C
41888,N
41889,C
41891,C
41893,E
41898,E
41901,N
41903,C
41904,E
41905,A
41907,E
41908,N
41910,C
41913,A
41915,E
41916,N
41919,A
41920,E
41921,C
41922,N
41923,C
41925,C
41926,N
41929,C
41930,N
41931,C
41933,C
41935,E
41937,N
41938,N
41939,N
41940,E
41941,N
41943,A
41944,N
41945,A
41946,E
41947,C
41953,N
41955,C
41956,O
41959,N
41962,C
41963,O
41964,O
41965,C
41966,E
41967,C
41968,N
41970,C
41972,C
41973,C
41974,A
41977,N
41978,C
41980,N
41981,C
41982,E
41984,E
41986,E
41988,E
41989,C
41991,A
41992,C
41994,E
41995,C
41998,C
41999,N
42000,N
42001,E
42002,A
42003,E
42004,N
42009,C
42010,C
42011,N
42012,A
42013,C
42014,A
42015,C
42016,O
42017,O
42018,N
42019,C
42021,C
42023,C
42024,E
42026,N
42027,O
42029,E
42030,N
42031,E
42032,A
42034,O
42035,E
42038,O
42040,O
42041,N
42043,C
42044,C
42046,C
42048,C
42049,A
42053,N
42054,N
42055,A
42056,N
42057,N
42058,E
42059,N
42062,A
42063,C
42064,C
42066,N
42067,C
42069,C
42071,C
42073,O
42074,A
42076,N
42077,E
42079,N
42080,C
42083,C
42084,E
42085,C
42088,E
42090,N
42092,N
42093,N
42095,E
42096,N
42102,C
42103,N
42104,N
42105,C
42106,N
42108,E
42109,O
42110,C
42112,N
42113,O
42115,C
42116,N
42117,C
42120,C
42122,N
42124,C
42125,E
42127,N
42129,C
42131,N
42132,E
42134,N
42135,A
42138,E
42139,N
42140,E
42142,O
42144,C
42147,C
42148,C
42150,E
42154,E
42156,N
42157,C
42158,A
42159,N
42160,C
42161,C
42162,E
42164,C
42167,E
42170,C
42171,E
42172,N
42173,O
42174,A
42175,N
42177,C
42179,O
42180,C
42181,O
42182,N
42187,C
42188,E
42190,C
42193,N
42197,E
42199,E
42202,E
42203,E
42204,A
42205,C
42206,C
42215,N
42216,C
42219,C
42220,O
42221,C
42222,N
42223,A
42225,C
42226,N
42227,C
42228,N
42229,E
42230,O
42231,O
42232,N
42235,N
42236,E
42237,N
42238,C
42239,A
42241,E
42244,C
42245,C
42246,N
42247,C
42249,O
42250,C
42251,E
42253,A
42255,O
42256,E
42257,E
42258,E
42259,O
42262,C
42263,O
42264,C
42267,C
42268,O
42269,E
42272,E
42273,C
42274,C
42276,E
42277,O
42280,N
42284,E
42286,E
42288,E
42290,N
42292,E
42293,E
42294,E
42295,C
42300,O
42302,C
42303,C
42304,N
42305,A
42306,A
42307,N
42308,N
42313,N
42314,A
42316,E
42317,E
42318,C
42319,E
42320,E
42321,O
42323,O
42325,E
42326,O
42329,A
42330,C
42331,C
42335,E
42338,E
42340,E
42343,C
42344,C
42346,E
42347,E
42348,N
42350,C
42351,O
42352,N
42353,N
42354,E
42356,N
42357,N
42358,C
42360,C
42361,E
42365,N
42366,E
42368,E
42369,E
42372,E
42374,C
42375,N
42376,C
42377,N
42378,C
42379,C
42380,E
42382,N
42386,N
42387,N
42392,E
42394,C
42395,C
42397,N
42399,O
42400,O
42401,E
42404,C
42405,E
42411,O
42412,N
42414,E
42417,N
42418,N
42420,N
42421,N
42422,N
42423,N
42424,C
42426,E
42427,N
42428,O
42430,N
42431,C
42432,N
42433,N
42435,E
42437,E
42439,E
42440,N
42441,C
42442,C
42444,N
42445,E
42447,N
42448,E
42453,N
42454,N
42455,C
42456,E
42459,C
42460,E
42461,O
42462,N
42463,E
42464,E
42465,C
42467,C
42468,O
42469,C
42470,N
42471,N
42472,A
42474,N
42475,E
42477,A
42484,E
42486,C
42487,O
42488,A
42489,N
42490,N
42491,E
42494,N
42495,C
42496,C
42497,C
42498,N
42500,N
42501,A
42502,C
42506,C
42507,N
42509,C
42511,E
42512,C
42514,N
42518,N
42519,C
42520,O
42522,A
42523,E
42524,E
42525,C
42526,C
42527,N
42528,N
42529,C
42531,A
42532,N
42533,C
42535,O
42536,O
42537,E
42539,E
42540,C
42541,A
42542,E
42544,C
42545,C
42546,O
42547,N
42548,C
42552,O
42553,E
42554,N
42555,C
42556,E
42559,N
42561,O
42564,N
42567,O
42570,E
42575,O
42577,C
42578,C
42579,O
42580,E
42581,C
42585,C
42586,N
42588,A
42590,C
42591,C
42593,C
42599,N
42601,E
42603,C
42604,A
42605,C
42611,N
42613,E
42614,N
42615,O
42617,E
42618,C
42620,O
42621,N
42622,E
42623,E
42625,C
42628,N
42630,A
42631,C
42632,N
42634,O
42637,C
42638,C
42639,N
42640,E
42642,A
42644,N
42649,N
42650,N
42652,E
42653,A
42657,C
42658,E
42659,E
42660,E
42661,O
42662,E
42664,E
42665,N
42668,N
42672,O
42673,E
42675,E
42677,E
42678,C
42683,N
42684,O
42685,A
42687,C
42688,E
42690,N
42692,C
42694,C
42695,N
42697,C
42698,E
42701,E
42704,C
42706,A
42707,E
42709,O
42710,E
42711,O
42712,C
42714,E
42715,E
42716,N
42718,A
42720,O
42722,C
42723,C
42724,E
42725,E
42728,N
42730,A
42732,C
42733,E
42734,C
42738,E
42739,C
42740,C
42745,N
42746,N
42747,N
42748,E
42750,O
42751,A
42752,N
42753,N
42754,E
42755,A
42756,C
42757,O
42758,N
42759,O
42760,N
42762,C
42763,A
42767,E
42769,A
42770,A
42775,E
42776,E
42777,C
42779,C
42780,C
42785,C
42786,N
42788,N
42789,O
42790,N
42791,N
42792,E
42793,N
42794,E
42796,E
42798,E
42804,N
42805,N
42806,C
42807,E
42809,C
42813,E
42814,N
42815,N
42817,N
42819,C
42820,E
42821,N
42824,N
42825,E
42826,E
42827,A
42828,N
42829,C
42831,E
42832,N
42833,O
42834,C
42836,C
42840,N
42841,N
42842,E
42844,C
42845,C
42847,N
42848,N
42850,C
42851,C
42857,C
42859,N
42860,O
42862,C
42863,N
42864,E
42865,C
42866,C
42868,O
42869,C
42870,E
42872,O
42875,O
42876,E
42877,N
42878,O
42879,C
42880,E
42882,E
42885,C
42887,E
42888,C
42893,C
42894,C
42896,E
42897,N
42899,A
42900,N
42901,O
42903,O
42904,E
42907,C
42911,N
42916,C
42918,C
42919,E
42920,C
42922,C
42923,N
42925,O
42927,O
42930,N
42931,N
42932,E
42933,N
42934,C
42935,E
42938,C
42939,E
42944,N
42947,E
42949,E
42952,C
42954,E
42955,N
42956,O
42958,E
42960,N
42961,N
42962,E
42963,C
42964,C
42965,C
42966,N
42967,E
42971,C
42972,E
42973,E
42974,N
42976,C
42978,O
42980,E
42982,C
42984,C
42985,E
42989,E
42991,N
42992,O
42994,C
42998,E
42999,C
43000,N
43002,N
43003,O
43005,C
43006,N
43007,N
43010,E
43013,N
43014,N
43015,C
43017,C
43018,O
43019,E
43022,E
43024,C
43025,A
43029,O
43030,A
43031,N
43032,C
43033,O
43035,N
43036,N
43037,N
43038,N
43039,O
43044,N
43045,E
43048,C
43049,N
43052,A
43054,A
43056,N
43058,O
43059,N
43062,C
43067,N
43068,N
43069,N
43070,N
43073,C
43075,A
43077,C
43079,C
43080,N
43082,N
43083,E
43084,A
43087,O
43088,N
43089,E
43090,E
43091,O
43093,O
43096,C
43097,C
43099,N
43100,E
43101,N
43102,E
43103,A
43104,C
43105,C
43107,C
43109,N
43111,N
43115,A
43116,E
43117,E
43122,N
43125,A
43127,N
43128,C
43130,C
43133,C
43134,O
43135,C
43136,O
43137,E
43138,C
43139,O
43141,C
43142,C
43146,E
43148,C
43150,C
43151,E
43152,C
43153,A
43154,E
43155,A
43156,A
43159,E
43161,N
43162,E
43165,N
43166,E
43168,E
43170,N
43180,C
43181,A
43182,O
43187,N
43188,C
43189,N
43190,C
43192,N
43194,E
43197,N
43198,C
43199,N
43203,E
43204,N
43205,E
43206,E
43207,N
43208,E
43209,N
43211,C
43212,E
43213,E
43215,C
43216,C
43217,A
43218,E
43219,N
43220,N
43221,A
43223,C
43224,N
43225,E
43226,N
43229,C
43230,C
43232,O
43233,N
43234,E
43236,N
43238,N
43239,A
43241,E
43242,C
43243,C
43244,O
43246,N
43247,C
43248,N
43249,O
43250,C
43251,N
43252,C
43254,C
43255,E
43257,N
43258,N
43261,N
43264,A
43266,E
43267,E
43268,E
43269,A
43270,N
43273,N
43274,N
43275,C
43276,E
43278,N
43279,N
43281,O
43284,E
43286,C
43287,C
43288,O
43291,E
43293,C
43295,C
43296,N
43297,C
43300,N
43301,E
43302,E
43303,A
43304,C
43305,C
43306,E
43307,N
43309,C
43310,N
43312,E
43313,O
43314,N
43315,O
43318,C
43321,E
43322,E
43324,E
43328,O
43330,N
43332,A
43334,A
43338,C
43339,N
43342,E
43343,E
43344,A
43347,N
43348,E
43350,A
43351,C
43354,E
43356,E
43357,N
43358,A
43359,C
43361,O
43362,N
43363,C
43365,E
43366,N
43367,E
43368,N
43370,C
43372,N
43373,C
43374,N
43375,E
43376,C
43379,E
43380,C
43381,E
43382,N
43384,E
43386,N
43387,N
43389,E
43391,C
43392,C
43394,N
43395,A
43399,O
43401,O
43403,N
43405,C
43406,C
43408,N
43409,E
43411,N
43412,N
43415,E
43421,E
43423,C
43429,O
43430,C
43431,N
43432,C
43434,N
43435,N
43436,C
43437,C
43438,C
43439,E
43440,E
43441,A
43446,N
43447,C
43448,C
43450,C
43452,N
43453,N
43454,C
43460,C
43464,A
43465,A
43466,C
43467,O
43471,E
43472,E
43473,E
43479,A
43481,E
43483,C
43485,C
43486,N
43487,C
43489,C
43492,A
43493,N
43494,E
43495,O
43499,E
43500,N
43502,E
43503,O
43505,O
43506,E
43508,E
43509,A
43511,A
43512,E
43513,E
43514,N
43517,A
43520,A
43521,C
43523,A
43524,C
43525,N
43526,N
43528,N
43529,C
43530,N
43531,C
43532,N
43534,O
43535,A
43536,A
43537,C
43538,N
43541,E
43542,N
43543,O
43544,A
43545,A
43547,O
43548,N
43550,A
43551,N
43552,N
43553,E
43554,C
43556,C
43558,N
43559,O
43560,N
43561,E
43562,C
43564,C
43567,N
43568,N
43569,N
43570,O
43573,C
43575,E
43576,E
43577,N
43578,C
43579,C
43581,C
43584,E
43586,O
43587,E
43588,C
43590,C
43592,E
43593,A
43594,C
43595,A
43599,N
43600,C
43605,C
43606,C
43609,N
43610,E
43612,O
43613,N
43615,A
43616,E
43619,O
43622,N
43624,E
43626,N
43628,O
43630,E
43632,C
43634,A
43638,C
43639,E
43640,E
43641,C
43642,N
43645,O
43646,N
43648,N
43650,N
43651,A
43652,C
43657,E
43658,E
43659,N
43660,E
43662,E
43664,C
43665,E
43666,N
43667,C
43668,E
43670,O
43672,C
43673,N
43675,N
43676,E
43678,N
43680,O
43681,C
43682,N
43683,C
43684,N
43685,C
43686,E
43688,C
43689,C
43690,N
43691,O
43692,C
43694,E
43695,E
43696,N
43697,A
43699,E
43700,C
43701,C
43702,N
43705,C
43706,E
43713,N
43714,E
43717,C
43718,C
43720,N
43722,O
43725,E
43726,C
43730,C
43731,O
43732,E
43733,E
43734,N
43735,C
43736,A
43737,A
43738,N
43739,N
43740,N
43742,C
43752,E
43753,N
43754,E
43756,C
43757,E
43758,E
43759,C
43761,C
43762,N
43763,A
43765,A
43767,C
43768,E
43770,C
43772,O
43778,A
43779,A
43780,E
43784,E
43786,E
43787,E
43790,E
43791,N
43795,C
43796,C
43799,N
43800,C
43801,C
43803,C
43805,C
43806,N
43809,E
43810,E
43811,C
43812,N
43813,A
43814,N
43815,N
43818,E
43819,N
43820,C
43822,A
43824,C
43825,N
43829,C
43830,N
43831,E
43832,C
43834,E
43836,N
43840,C
43843,E
43845,N
43847,N
43848,N
43851,O
43852,E
43853,N
43856,E
43857,N
43858,O
43861,O
43862,C
43863,A
43867,N
43868,N
43869,C
43870,N
43872,O
43873,C
43874,E
43875,C
43876,N
43880,C
43881,N
43887,E
43891,C
43893,A
43894,C
43895,C
43896,N
43897,C
43900,N
43901,N
43903,C
43904,E
43905,E
43907,A
43909,N
43911,N
43912,N
43913,C
43917,C
43918,C
43919,N
43920,E
43921,N
43924,N
43926,E
43927,E
43929,E
43932,N
43933,C
43935,N
43938,E
43939,O
43941,C
43942,C
43944,O
43945,C
43946,N
43948,C
43950,E
43954,N
43958,N
43959,C
43960,N
43961,N
43964,C
43966,A
43968,O
43971,E
43973,O
43974,C
43975,E
43976,E
43978,N
43979,N
43980,E
43982,N
43985,E
43988,C
43989,C
43991,N
43992,N
43993,C
43995,C
43999,E
44000,C
44001,C
44002,C
44008,C
44011,N
44012,C
44015,E
44016,C
44017,E
44021,C
44022,N
44024,O
44027,O
44028,A
44029,E
44030,N
44036,N
44037,N
44039,N
44041,A
44044,E
44047,E
44049,C
44050,O
44056,C
44058,A
44060,C
44062,O
44064,A
44065,N
44067,N
44069,N
44070,E
44071,C
44072,N
44073,O
44074,C
44076,E
44077,N
44078,N
44084,E
44085,N
44087,N
44088,E
44089,E
44093,E
44096,N
44097,A
44101,O
44103,C
44105,C
44106,E
44107,N
44108,E
44109,C
44116,A
44118,N
44119,A
44121,C
44122,C
44124,E
44126,A
44128,E
44129,E
44131,E
44136,C
44142,O
44144,E
44146,O
44148,O
44149,E
44150,N
44151,O
44152,N
44153,C
44159,E
44160,E
44161,N
44162,C
44164,E
44165,C
44166,C
44168,N
44171,N
44173,E
44175,O
44177,C
44178,C
44179,E
44180,E
44181,N
44182,N
44183,N
44184,O
44186,E
44187,E
44188,C
44190,C
44191,E
44192,C
44194,C
44195,C
44196,C
44198,C
44200,E
44201,A
44202,N
44203,E
44204,E
44208,E
44209,C
44210,N
44212,C
44214,E
44216,O
44217,C
44218,C
44219,N
44220,C
44224,E
44226,O
44227,O
44228,N
44229,C
44230,E
44232,N
44233,C
44235,N
44236,O
44237,E
44240,E
44241,N
44242,E
44243,C
44244,C
44245,C
44253,E
44254,C
44255,A
44256,N
44257,N
44258,A
44263,C
44265,N
44266,O
44267,E
44271,N
44274,N
44276,C
44277,O
44279,C
44280,E
44283,N
44284,O
44286,N
44288,C
44290,C
44292,E
44293,E
44295,O
44297,N
44298,C
44300,N
44301,N
44302,N
44305,N
44306,O
44308,E
44309,C
44313,E
44316,N
44317,N
44319,E
44321,A
44324,E
44325,E
44327,E
44332,N
44333,N
44334,E
44336,C
44337,E
44339,E
44340,C
44341,N
44342,C
44344,C
44346,C
44349,E
44351,C
44353,C
44354,E
44357,E
44358,O
44359,N
44360,N
44365,C
44367,C
44368,E
44369,C
44370,N
44371,N
44373,C
44374,C
44375,C
44376,N
44378,C
44380,E
44381,N
44385,C
44387,E
44389,N
44393,O
44394,E
44398,C
44399,N
44401,C
44403,N
44405,E
44406,A
44408,A
44409,E
44410,E
44411,O
44414,C
44416,E
44419,N
44420,N
44422,E
44423,C
44424,A
44425,E
44426,A
44427,C
44428,E
44429,N
44430,E
44431,E
44434,N
44436,C
44437,E
44440,N
44441,N
44442,C
44443,N
44448,N
44449,E
44452,E
44453,N
44454,N
44457,O
44458,C
44460,N
44463,E
44465,O
44466,E
44470,C
44474,A
44475,C
44478,E
44479,N
44480,C
44481,A
44485,E
44486,C
44487,N
44488,C
44490,O
44491,E
44492,C
44493,O
44495,C
44496,O
44498,A
44499,N
44500,N
44501,C
44502,N
44503,E
44504,E
44507,N
44509,A
44510,C
44514,N
44515,N
44516,C
44517,A
44519,E
44520,C
44526,C
44527,N
44534,C
44535,E
44536,A
44538,A
44539,C
44540,C
44543,O
44547,C
44548,N
44549,A
44550,E
44551,N
44555,A
44557,N
44558,E
44559,O
44560,N
44561,O
44563,N
44565,N
44567,C
44568,C
44569,O
44571,C
44574,E
44575,N
44577,N
44578,A
44579,N
44580,O
44582,O
44584,E
44587,C
44588,E
44590,N
44591,N
44592,E
44597,N
44598,C
44600,N
44601,A
44602,C
44605,O
44606,E
44610,O
44611,C
44612,C
44615,E
44617,E
44621,E
44622,C
44625,N
44628,C
44631,N
44632,N
44633,E
44634,E
44635,O
44636,N
44638,E
44639,E
44640,A
44641,E
44643,C
44644,N
44645,A
44646,O
44647,C
44648,E
44649,E
44650,E
44651,C
44652,A
44653,O
44654,N
44656,E
44659,E
44661,E
44662,C
44664,A
44665,E
44668,C
44670,E
44671,E
44673,C
44675,C
44677,O
44678,E
44679,C
44680,N
44681,N
44682,N
44684,N
44686,O
44687,C
44688,O
44689,E
44690,E
44691,O
44692,N
44694,N
44695,O
44696,E
44698,A
44701,E
44702,C
44703,E
44705,O
44709,C
44710,E
44711,C
44715,E
44717,N
44719,N
44725,E
44726,E
44727,E
44728,N
44729,O
44730,N
44731,N
44732,N
44733,C
44736,O
44737,E
44739,C
44740,C
44744,E
44745,C
44747,N
44750,C
44752,C
44753,C
44755,O
44756,C
44757,O
44758,A
44759,C
44761,E
44762,E
44764,N
44765,C
44766,N
44767,C
44768,E
44769,N
44771,N
44772,N
44773,N
44774,E
44775,N
44776,C
44777,N
44778,C
44782,E
44783,C
44787,C
44789,N
44790,E
44791,A
44793,A
44794,N
44796,E
44800,A
44802,N
44803,N
44804,E
44806,O
44807,E
44809,C
44810,E
44811,N
44812,C
44814,C
44815,A
44816,N
44818,E
44819,O
44821,N
44822,N
44823,A
44824,N
44826,C
44828,N
44830,O
44836,N
44838,E
44840,C
44842,N
44843,E
44846,O
44850,N
44851,N
44852,C
44853,C
44855,O
44856,A
44859,E
44860,C
44861,E
44862,A
44863,N
44866,E
44867,E
44868,O
44869,C
44873,O
44874,A
44878,E
44879,C
44882,N
44883,C
44885,E
44886,C
44887,N
44890,N
44891,E
44892,E
44893,E
44894,E
44895,N
44896,C
44898,E
44900,E
44902,C
44907,E
44909,C
44913,N
44916,N
44917,E
44920,E
44922,C
44923,O
44927,N
44928,C
44929,N
44932,E
44934,E
44936,E
44937,N
44939,E
44940,N
44944,E
44947,N
44948,C
44949,E
44950,C
44952,N
44954,E
44958,C
44960,E
44962,C
44963,N
44964,C
44969,E
44971,N
44972,C
44976,O
44979,E
44980,N
44982,E
44986,N
44987,O
44988,N
44990,C
44991,N
44992,E
44993,C
44994,N
44995,C
44996,N
44997,A
44999,E
45000,O
45004,N
45005,C
45006,N
45009,E
45012,O
45013,C
45014,O
45016,C
45017,N
45022,N
45023,E
45025,N
45026,N
45027,N
45028,C
45029,C
45033,C
45036,C
45037,E
45038,C
45040,N
45041,N
45043,N
45045,C
45046,N
45048,N
45049,C
45050,N
45054,E
45057,E
45059,C
45061,A
45062,C
45065,C
45067,E
45068,E
45069,N
45072,C
45073,E
45074,N
45075,C
45076,O
45078,C
45079,C
45081,E
45083,N
45084,A
45085,N
45088,E
45089,E
45091,E
45093,E
45094,O
45096,C
45097,N
45098,C
45101,N
45103,N
45104,E
45105,N
45106,E
45107,C
45108,N
45109,E
45110,E
45113,N
45114,C
45115,O
45118,O
45120,E
45123,N
45125,C
45126,O
45127,A
45128,C
45129,C
45133,C
45134,O
45135,N
45137,N
45138,N
45139,N
45140,N
45141,C
45142,E
45144,O
45145,C
45146,N
45150,N
45153,E
45154,C
45155,C
45156,E
45157,C
45158,N
45159,N
45161,O
45162,C
45163,C
45164,E
45165,C
45166,E
45168,C
45169,N
45170,C
45171,C
45172,N
45173,N
45176,C
45178,O
45179,A
45180,C
45181,A
45183,E
45185,E
45192,N
45193,C
45194,E
45196,E
45197,N
45198,A
45202,C
45203,E
45204,E
45205,C
45206,E
45208,E
45209,C
45210,A
45211,O
45212,C
45213,E
45215,C
45216,N
45217,O
45218,A
45219,N
45220,E
45221,E
45223,E
45227,C
45230,C
45231,E
45232,C
45235,N
45236,C
45237,C
45239,N
45240,O
45241,N
45242,A
45243,C
45244,E
45246,E
45248,C
45251,C
45252,A
45253,N
45254,C
45256,E
45257,N
45259,C
45260,A
45262,O
45265,C
45266,C
45267,E
45268,C
45270,C
45271,O
45274,A
45275,C
45276,C
45277,E
45279,E
45280,C
45281,C
45284,C
45287,N
45288,C
45289,C
45290,N
45291,E
45293,C
45294,N
45295,E
45296,O
45298,N
45300,N
45302,C
45303,O
45304,E
45306,N
45307,C
45308,N
45310,C
45312,O
45313,A
45314,O
45318,E
45321,C
45327,N
45331,E
45334,C
45335,C
45336,C
45337,A
45338,A
45339,C
45340,O
45342,N
45344,A
45345,N
45346,C
45347,N
45348,N
45349,C
45350,C
45353,N
45354,A
45357,C
45358,E
45359,C
45361,N
45369,E
45370,C
45372,N
45373,E
45376,C
45377,N
45378,E
45380,C
45383,E
45385,N
45386,N
45388,A
45389,A
45390,A
45392,C
45393,A
45394,A
45395,E
45396,A
45398,E
45400,C
45401,C
45402,N
45404,N
45406,N
45407,E
45408,E
45409,E
45410,N
45412,C
45415,C
45420,N
45421,N
45422,C
45424,C
45425,O
45427,N
45428,A
45430,E
45431,E
45432,A
45433,E
45434,N
45435,O
45436,C
45438,N
45442,N
45444,C
45445,N
45446,N
45447,N
45449,E
45450,N
45451,E
45454,C
45457,O
45458,E
45459,N
45461,N
45463,A
45464,E
45465,N
45468,E
45469,C
45471,N
45472,C
45473,E
45474,C
45475,N
45477,C
45481,C
45482,N
45483,N
45484,A
45486,N
45492,A
45493,E
45494,O
45495,A
45498,C
45499,E
45500,E
45501,E
45504,N
45505,N
45506,N
45508,N
45510,C
45512,N
45513,N
45518,O
45519,N
45520,N
45522,A
45523,C
45524,C
45525,C
45529,N
45530,E
45532,E
45533,C
45534,E
45535,N
45538,E
45541,E
45542,N
45543,A
45544,O
45545,O
45547,O
45548,N
45549,N
45550,E
45553,N
45554,A
45555,C
45557,C
45559,C
45561,N
45564,E
45565,C
45566,C
45567,E
45569,N
45570,O
45573,C
45576,C
45578,C
45580,N
45582,C
45583,E
45584,N
45588,N
45589,E
45590,E
45594,A
45595,N
45596,O
45598,N
45599,N
45600,C
45602,N
45603,C
45604,E
45606,N
45607,O
45608,A
45609,N
45610,E
45611,N
45612,E
45613,N
45615,O
45616,N
45620,N
45621,N
45624,N
45625,N
45626,E
45627,C
45628,N
45629,C
45630,N
45631,N
45636,C
45638,N
45640,O
45642,A
45643,N
45651,N
45652,C
45653,C
45654,N
45655,O
45659,C
45661,E
45662,C
45664,A
45669,A
45671,A
45672,N
45673,A
45674,N
45676,C
45682,E
45684,C
45687,C
45688,E
45689,A
45696,N
45701,E
45702,C
45703,C
45704,E
45706,C
45709,O
45711,C
45713,E
45714,E
